id,freq,baud,location,time,demod,demodrate,inforate,isdiff,isDAOPU,isTDMA,codeType,frameLen,poly,transport
880,20575.40137,255.539,04N2K1,2016/1/20 22:35,QPSK,206.26,0,·ñ,·ñ,,,NA,,NA
881,20588.65038,246.765,04N2K1,2016/1/20 22:36,8PSK,126.482,0,·ñ,·ñ,,,NA,,NA
882,11754.14917,716.275,04N2K1,2016/2/2 4:40,16QAM,767.999,0,·ñ,·ñ,,,NA,,NA
883,11950.76856,246.945,04N2K1,2016/1/20 10:38,QPSK,273.065,384000,·ñ,·ñ,,TPCÂë,NA,IBS,NA
884,11914.69824,166.091,04N2K1,2016/1/27 19:31,BPSK,178.653,0,·ñ,·ñ,,,NA,,NA
885,12171.47949,99.716,04N2K1,2016/1/23 16:30,,0,0,,,,,NA,,NA
886,11541.51782,531.887,04N2K1,2016/1/22 18:03,8PSK,768.1,0,·ñ,·ñ,,,NA,,NA
887,20566.99707,273.796,04N2K1,2016/1/24 6:07,8PSK,288.33,0,·ñ,·ñ,,,NA,,NA
888,11924.3772,142.144,04N2K1,2016/1/31 16:13,QPSK,76.053,0,·ñ,·ñ,,,NA,,NA
889,12171.46143,68.812,04N2K1,2016/1/21 4:43,8PSK,84.304,0,·ñ,·ñ,,,NA,,NA
890,12171.77832,71.514,04N2K1,2016/1/27 10:42,8PSK,202.743,0,·ñ,·ñ,,,NA,,NA
891,12040.21826,938.532,04N2K1,2016/1/21 10:40,,1287.399,0,,,,,NA,,NA
892,12178.49703,67.386,04N2K1,2016/1/24 12:06,QPSK,42.552,0,·ñ,·ñ,,,NA,,NA
893,11541.53198,486.617,04N2K1,2016/1/22 12:05,8PSK,768.1,0,·ñ,·ñ,,,NA,,NA
894,12072.43994,281.833,04N2K1,2016/1/27 22:33,BPSK,305.302,0,·ñ,·ñ,,,NA,,NA
895,12040.21826,938.532,04N2K1,2016/1/21 19:33,,838.056,0,,,,,NA,,NA
896,20565.73535,553.006,04N2K1,2016/1/22 6:07,8PSK,284.006,0,·ñ,·ñ,,,NA,,NA
897,20650.80762,15.186,04N2K1,2016/1/7 11:01,8PSK,14.347,0,·ñ,·ñ,,,NA,,NA
898,11955.35474,135.773,04N2K1,2016/1/22 19:28,8PSK,151.704,0,·ñ,·ñ,,,NA,,NA
899,19463.6582,63.746,04N2K1,2016/1/7 11:01,8PSK,73.288,0,·ñ,·ñ,,,NA,,NA
900,11735.30713,201.113,04N2K1,2016/1/22 19:32,QPSK,171.08,0,·ñ,·ñ,,,NA,,NA
901,11862.80786,596.517,04N2K1,2016/2/2 12:32,BPSK,610.604,0,·ñ,·ñ,,,NA,,NA
902,12178.49703,67.386,04N2K1,2016/1/24 3:10,8PSK,87.389,0,·ñ,·ñ,,,NA,,NA
903,20666.67188,22.385,04N2K1,2016/2/5 11:59,QPSK,2489.99,0,·ñ,·ñ,,,NA,,NA
904,12171.79443,93.149,04N2K1,2016/1/23 15:00,8PSK,202.743,0,·ñ,·ñ,,,NA,,NA
905,12064.10889,178.43,04N2K1,2016/1/24 12:06,,0,0,,,,,NA,,NA
906,20746.69629,646.222,04N2K1,2016/2/5 11:52,BPSK,790.888,395000,·ñ,·ñ,,·ÇÏµÍ³¾í»ýÂë,NA,V35,NA
907,20706.67188,21.595,04N2K1,2016/2/5 11:59,8PSK,918.483,0,·ñ,·ñ,,,NA,,NA
908,20632.12109,529.643,04N2K1,2016/1/7 11:01,QPSK,448.367,0,·ñ,·ñ,,,NA,,NA
909,11884.00513,325.396,04N2K1,2016/2/1 14:58,8PSK,372.622,0,·ñ,·ñ,,,NA,,NA
910,12178.49703,67.386,04N2K1,2016/1/26 6:08,QPSK,53.624,0,·ñ,·ñ,,,NA,,NA
911,20631.41797,67.781,04N2K1,2016/1/7 11:01,8PSK,59.901,0,·ñ,·ñ,,,NA,,NA
912,12171.81397,122.458,04N2K1,2016/1/17 1:18,QPSK,161.664,0,·ñ,·ñ,,,NA,,NA
913,11877.99121,522.133,04N2K1,2016/2/2 9:13,8PSK,339.334,0,·ñ,·ñ,,,NA,,NA
914,20526.20606,629.316,04N2K1,2016/2/5 11:42,8PSK,536.796,0,·ñ,·ñ,,,NA,,NA
915,12099.2915,353.323,04N2K1,2016/2/2 7:45,8PSK,411.31,0,·ñ,·ñ,,,NA,,NA
916,20554.50845,256.256,04N2K1,2016/1/17 4:14,QPSK,149.469,0,·ñ,·ñ,,,NA,,NA
917,12171.81397,122.458,04N2K1,2016/1/17 8:40,8PSK,66.641,0,·ñ,·ñ,,,NA,,NA
918,11745.9043,691.496,04N2K1,2016/2/1 22:28,8PSK,768.002,0,·ñ,·ñ,,,NA,,NA
919,20618.00586,15.216,04N2K1,2016/1/17 12:59,8PSK,23.633,0,·ñ,·ñ,,,NA,,NA
920,12115.39258,177.073,04N2K1,2016/2/1 11:58,8PSK,182.043,0,·ñ,·ñ,,,NA,,NA
921,19548.40039,30.04,04N2K1,2016/1/7 11:01,QPSK,13.742,0,·ñ,·ñ,,,NA,,NA
922,12171.65674,126.065,04N2K1,2016/1/17 18:56,,0,0,,,,,NA,,NA
923,12171.82568,137.94,04N2K1,2016/1/17 18:56,QPSK,85.599,0,·ñ,·ñ,,,NA,,NA
924,20653.50586,3573.986,04N2K1,2016/1/7 11:01,8PSK,2442.364,0,·ñ,·ñ,,,NA,,NA
925,20618.00586,15.216,04N2K1,2016/1/17 21:47,8PSK,15.994,0,·ñ,·ñ,,,NA,,NA
926,20566.99707,273.796,04N2K1,2016/1/18 14:10,8PSK,177.365,0,·ñ,·ñ,,,NA,,NA
927,19549.00684,196.902,04N2K1,2016/1/7 11:01,8PSK,218.386,0,·ñ,·ñ,,,NA,,NA
928,19535.00098,34.194,04N2K1,2016/1/7 11:01,8PSK,47.909,0,·ñ,·ñ,,,NA,,NA
929,19082,139.855,04N2K1,2016/1/7 11:01,QPSK,93.57,0,·ñ,·ñ,,,NA,,NA
930,20746.00098,659.173,04N2K1,2016/1/7 11:01,16QAM,732.583,0,·ñ,·ñ,,,NA,,NA
931,12099.35938,226.54,04N2K1,2016/1/23 1:31,8PSK,411.31,0,·ñ,·ñ,,,NA,,NA
932,20628.28418,780.204,04N2K1,2016/1/18 5:18,8PSK,730.476,0,·ñ,·ñ,,,NA,,NA
933,11566.98877,361.26,04N2K1,2016/2/2 10:42,QPSK,384.001,576000,ÊÇ,·ñ,,·ÇÏµÍ³¾í»ýÂë,NA,V35,NA
934,19605.50391,34.221,04N2K1,2016/1/7 11:01,QPSK,30.671,0,·ñ,·ñ,,,NA,,NA
935,11936.31763,143.31,04N2K1,2016/1/19 13:48,QPSK,54.394,0,·ñ,·ñ,,,NA,,NA
936,11944.26611,163.72,04N2K1,2016/1/18 3:46,BPSK,178.653,0,·ñ,·ñ,,,NA,,NA
937,20691.69043,480.717,04N2K1,2016/2/5 11:53,8PSK,367.932,0,·ñ,·ñ,,,NA,,NA
938,20746.67383,23.739,04N2K1,2016/2/2 10:48,QPSK,649.997,0,·ñ,·ñ,,,NA,,NA
939,20588.65038,246.765,04N2K1,2016/1/24 6:06,QPSK,105.423,0,·ñ,·ñ,,,NA,,NA
940,20569.80176,255.902,04N2K1,2016/1/18 14:10,8PSK,121.635,0,·ñ,·ñ,,,NA,,NA
941,20539.89063,66.816,04N2K1,2016/1/19 6:33,8PSK,67.854,0,·ñ,·ñ,,,NA,,NA
942,11955.1294,139.017,04N2K1,2016/2/2 12:32,8PSK,180.617,0,·ñ,·ñ,,,NA,,NA
943,20554.50845,256.256,04N2K1,2016/1/18 21:32,8PSK,119.737,0,·ñ,·ñ,,,NA,,NA
944,11939.88159,137.262,04N2K1,2016/1/18 18:36,,NA,NA,,,,,NA,,NA
945,11553.84473,17.829,04N2K1,2016/1/29 22:54,BPSK,32.246,0,·ñ,·ñ,,,NA,,NA
946,11847.21851,246.392,04N2K1,2016/2/1 16:26,8PSK,282.601,0,·ñ,·ñ,,,NA,,NA
947,19463.6582,63.746,04N2K1,2016/1/7 11:01,QPSK,27.715,0,·ñ,·ñ,,,NA,,NA
948,11929.59766,134.108,04N2K1,2016/1/19 3:37,8PSK,73.594,0,·ñ,·ñ,,,NA,,NA
949,11939.88184,137.262,04N2K1,2016/1/19 3:38,8PSK,132.904,0,·ñ,·ñ,,,NA,,NA
950,11877.94019,410.972,04N2K1,2016/2/2 0:10,8PSK,339.334,0,·ñ,·ñ,,,NA,,NA
951,20650.80762,15.186,04N2K1,2016/1/7 11:01,8PSK,12.126,0,·ñ,·ñ,,,NA,,NA
952,20631.41797,67.781,04N2K1,2016/1/7 11:01,8PSK,46.946,0,·ñ,·ñ,,,NA,,NA
953,20691.69043,480.717,04N2K1,2016/1/7 11:01,QPSK,180.352,0,·ñ,·ñ,,,NA,,NA
954,19548.40039,30.04,04N2K1,2016/1/7 11:01,QPSK,44.247,0,·ñ,·ñ,,,NA,,NA
955,19463.6582,63.746,04N2K1,2016/1/7 11:01,8PSK,64.546,0,·ñ,·ñ,,,NA,,NA
956,11735.68945,210.855,04N2K1,2016/1/25 1:39,8PSK,140.536,0,·ñ,·ñ,,,NA,,NA
957,12184.80225,133.039,04N2K1,2016/1/26 6:08,8PSK,59.788,0,·ñ,·ñ,,,NA,,NA
958,11787.32593,133.598,04N2K1,2016/1/26 4:27,8PSK,144.72,0,·ñ,·ñ,,,NA,,NA
959,12065.18091,429.133,04N2K1,2016/2/2 12:32,QPSK,436.145,640000,·ñ,·ñ,,TPCÂë,NA,"12,9,3,2,0",NA
960,11735.73901,42.848,04N2K1,2016/1/29 14:05,8PSK,140.536,0,·ñ,·ñ,,,NA,,NA
961,11847.23242,243.901,04N2K1,2016/1/26 23:52,8PSK,282.601,0,·ñ,·ñ,,,NA,,NA
962,11851.96314,210.786,04N2K1,2016/1/27 7:31,QPSK,218.073,320000,·ñ,·ñ,,TPCÂë,NA,"12,9,3,2,0",NA
963,12195.4082,237.89,04N2K1,2016/1/27 7:36,QPSK,292.574,512000,·ñ,·ñ,,TPCÂë,NA,IBS,NA
964,11910.92383,164.279,04N2K1,2016/1/27 9:03,BPSK,178.653,0,·ñ,·ñ,,,NA,,NA
965,11851.9812,233.44,04N2K1,2016/1/27 18:01,QPSK,218.073,320000,·ñ,·ñ,,TPCÂë,NA,"12,9,3,2,0",NA
966,12040.21826,938.532,04N2K1,2016/2/2 12:32,8PSK,1013.202,0,·ñ,·ñ,,,NA,,NA
967,12171.68945,84.48,04N2K1,2016/2/2 12:32,8PSK,139.948,0,·ñ,·ñ,,,NA,,NA
968,12171.86084,155.417,04N2K1,2016/1/27 16:41,,0,0,,,,,NA,,NA
969,12168.85871,543.832,04N2K1,2016/1/27 21:11,,NA,NA,,,,,NA,,NA
970,12035.74912,14.236,04N2K1,2016/1/27 21:11,,NA,NA,,,,,NA,,NA
971,12031.18286,2896.882,04N2K1,2016/1/28 15:22,,NA,NA,,,,,NA,,NA
972,20586.65332,169.903,04N2K1,2016/1/30 11:14,QPSK,268.799,384000,·ñ,·ñ,,TPCÂë,NA,"12,9,3,2,0",NA
973,12035.54468,3031.929,04N2K1,2016/2/2 12:32,,NA,NA,,,,,NA,,NA
974,11878.01782,562.537,04N2K1,2016/2/2 12:32,8PSK,339.334,0,·ñ,·ñ,,,NA,,NA
975,12030.45801,106.358,04N2K1,2016/1/28 22:53,,NA,NA,,,,,NA,,NA
976,12044.58984,910.614,04N2K1,2016/1/31 20:43,QPSK,1046.749,1536000,·ñ,·ñ,,TPCÂë,NA,"12,9,3,2,0",NA
977,11735.6084,357.916,04N2K1,2016/1/29 23:06,,NA,NA,,,,,NA,,NA
978,11735.71167,102.492,04N2K1,2016/1/30 5:16,,NA,NA,,,,,NA,,NA
979,20740.00684,444.191,04N2K1,2016/1/31 22:17,QPSK,1215.989,1216000,ÊÇ,·ñ,,·ÇÏµÍ³¾í»ýÂë,NA,V35,NA
980,11929.45166,135.152,04N2K1,2016/2/2 4:51,8PSK,169.191,0,·ñ,·ñ,,,NA,,NA
981,11735.69385,216.038,04N2K1,2016/1/30 18:47,,NA,NA,,,,,NA,,NA
982,11664.25293,2472.738,04N2K1,2016/1/31 1:06,8PSK,2965.304,0,·ñ,·ñ,,,NA,,NA
983,11684.20581,1755.234,04N2K1,2016/2/2 6:10,QPSK,2119.251,0,·ñ,·ñ,,,NA,,NA
984,12164.91113,1085.937,04N2K1,2016/1/31 8:41,QPSK,1433.593,2048000,·ñ,·ñ,,TPCÂë,NA,"12,9,3,2,0",NA
985,11735.71021,165.593,04N2K1,2016/1/31 14:50,,NA,NA,,,,,NA,,NA
986,11735.71606,141.609,04N2K1,2016/1/31 16:21,,NA,NA,,,,,NA,,NA
987,20586.6709,32.212,04N2K1,2016/1/31 19:20,QPSK,268.799,384000,·ñ,·ñ,,TPCÂë,NA,"12,9,3,2,0",NA
988,11566.9895,360.207,04N2K1,2016/2/2 12:32,QPSK,384.001,576000,ÊÇ,·ñ,,·ÇÏµÍ³¾í»ýÂë,NA,V35,NA
989,11751.90552,662.888,04N2K1,2016/2/2 6:10,16QAM,767.987,0,·ñ,·ñ,,,NA,,NA
990,11990.56284,3794.489,04N2K1,2016/2/2 12:32,,NA,NA,,,,,NA,,NA
991,12096.66065,332.384,04N2K1,2016/2/2 9:16,8PSK,346.742,0,·ñ,·ñ,,,NA,,NA
992,12102.57665,372.995,04N2K1,2016/2/2 12:32,,NA,NA,,,,,NA,,NA
993,11701.49266,182.796,04N2K1,2016/2/2 12:32,,NA,NA,,,,,NA,,NA
994,11910.91455,164.491,04N2K1,2016/2/2 12:32,BPSK,178.653,0,·ñ,·ñ,,,NA,,NA
995,20631.41797,67.781,04N2K1,2016/1/7 11:01,8PSK,87.766,0,·ñ,·ñ,,,NA,,NA
996,20536.99121,664.964,04N2K1,2016/1/7 11:01,,459.348,0,,,,,NA,,NA
997,11954.4668,151.837,04N2K1,2016/1/31 7:10,8PSK,91.122,0,·ñ,·ñ,,,NA,,NA
998,20565.73535,553.006,04N2K1,2016/1/15 2:08,QPSK,544.723,0,·ñ,·ñ,,,NA,,NA
999,11936.31812,139.526,04N2K1,2016/1/18 2:17,QPSK,73.709,0,·ñ,·ñ,,,NA,,NA
1000,11938.44727,415.301,04N2K1,2016/1/15 0:32,QPSK,546.129,768000,ÊÇ,·ñ,,·ÇÏµÍ³¾í»ýÂë,NA,IBS,NA
1001,11938.98633,152.235,04N2K1,2016/1/15 0:32,QPSK,170.665,256000,ÊÇ,·ñ,,·ÇÏµÍ³¾í»ýÂë,NA,V35,NA
1002,20588.65038,246.765,04N2K1,2016/1/17 4:13,8PSK,177.368,0,·ñ,·ñ,,,NA,,NA
1003,20566.2041,254.932,04N2K1,2016/1/15 9:27,8PSK,121.845,0,·ñ,·ñ,,,NA,,NA
1004,20569.80176,255.902,04N2K1,2016/1/15 10:56,8PSK,290.06,0,·ñ,·ñ,,,NA,,NA
1005,20554.65421,264.798,04N2K1,2016/1/15 9:28,8PSK,120.152,0,·ñ,·ñ,,,NA,,NA
1006,11735.71924,128.882,04N2K1,2016/1/28 9:19,8PSK,140.536,0,·ñ,·ñ,,,NA,,NA
1007,11930.0271,135.499,04N2K1,2016/1/30 8:07,8PSK,132.731,0,·ñ,·ñ,,,NA,,NA
1008,12099.33643,285.108,04N2K1,2016/1/22 16:26,8PSK,411.31,0,·ñ,·ñ,,,NA,,NA
1009,12184.80225,133.039,04N2K1,2016/1/16 0:13,QPSK,94.012,0,·ñ,·ñ,,,NA,,NA
1010,12088.14089,843.77,04N2K1,2016/2/2 12:32,,0,0,,,ÊÇ,,NA,,NA
1011,20570.3916,45.334,04N2K1,2016/2/5 11:35,8PSK,34.822,0,·ñ,·ñ,,,NA,,NA
1012,11954.9187,157.137,04N2K1,2016/1/15 18:06,8PSK,64.435,0,·ñ,·ñ,,,NA,,NA
1013,20571.40625,252.509,04N2K1,2016/1/15 18:13,QPSK,102.645,0,·ñ,·ñ,,,NA,,NA
1014,20566.99707,273.796,04N2K1,2016/2/5 12:05,QPSK,149.739,0,·ñ,·ñ,,,NA,,NA
1015,12171.84668,137.314,04N2K1,2016/1/15 12:24,,0,0,,,,,NA,,NA
1016,12171.70654,133.262,04N2K1,2016/1/15 13:51,8PSK,159.936,0,·ñ,·ñ,,,NA,,NA
1017,19545.77051,397.814,04N2K1,2016/1/7 11:01,BPSK,264.536,0,·ñ,·ñ,,,NA,,NA
1018,19615.82227,62.264,04N2K1,2016/1/7 11:01,8PSK,36.054,0,·ñ,·ñ,,,NA,,NA
1019,19535.00098,34.194,04N2K1,2016/1/7 11:01,8PSK,25.609,0,·ñ,·ñ,,,NA,,NA
1020,19604.46973,109.914,04N2K1,2016/1/7 11:01,QPSK,42.72,0,·ñ,·ñ,,,NA,,NA
1021,19604.5459,116.787,04N2K1,2016/1/7 11:01,QPSK,47.396,0,·ñ,·ñ,,,NA,,NA
1022,11744.81299,113.515,04N2K1,2016/2/2 4:44,8PSK,140.037,0,·ñ,·ñ,,,NA,,NA
1023,19469.625,61.786,04N2K1,2016/1/7 11:01,8PSK,54.639,0,·ñ,·ñ,,,NA,,NA
1024,12099.27979,377.501,04N2K1,2016/2/2 0:12,8PSK,411.31,0,·ñ,·ñ,,,NA,,NA
1025,19605.15911,137.619,04N2K1,2016/1/7 11:01,8PSK,119.591,0,·ñ,·ñ,,,NA,,NA
1026,12171.49707,121.304,04N2K1,2016/1/20 19:39,,0,0,,,,,NA,,NA
1027,12040.21826,938.532,04N2K1,2016/1/16 7:30,,908.772,0,,,,,NA,,NA
1028,12171.93457,170.144,04N2K1,2016/1/16 9:00,,NA,NA,,,,,NA,,NA
1029,20650.80762,15.186,04N2K1,2016/1/7 11:01,QPSK,8.923,0,·ñ,·ñ,,,NA,,NA
1030,20691.69043,480.717,04N2K1,2016/1/7 11:01,QPSK,282.031,0,·ñ,·ñ,,,NA,,NA
1031,11940.12427,131.528,04N2K1,2016/2/1 21:02,8PSK,151.702,0,·ñ,·ñ,,,NA,,NA
1032,12184.80225,133.039,04N2K1,2016/1/16 17:48,QPSK,60.35,0,·ñ,·ñ,,,NA,,NA
1033,12171.51611,154.863,04N2K1,2016/1/16 10:28,,0,0,,,,,NA,,NA
1034,20588.65038,246.765,04N2K1,2016/1/16 19:14,QPSK,121.617,0,·ñ,·ñ,,,NA,,NA
1035,20566.99707,273.796,04N2K1,2016/1/16 19:15,8PSK,230.469,0,·ñ,·ñ,,,NA,,NA
1036,19469.625,61.786,04N2K1,2016/1/7 11:01,QPSK,30.832,0,·ñ,·ñ,,,NA,,NA
1037,20746.00098,659.173,04N2K1,2016/1/7 11:01,8PSK,512.799,0,·ñ,·ñ,,,NA,,NA
1038,19547.79785,71.107,04N2K1,2016/1/7 11:01,BPSK,91.281,44000,·ñ,·ñ,,·ÇÏµÍ³¾í»ýÂë,NA,V35,NA
1039,11691.48926,32.796,04N2K1,2016/1/27 13:42,QPSK,40.177,0,·ñ,·ñ,,,NA,,NA
1040,11541.49658,510.388,04N2K1,2016/1/26 10:36,8PSK,575.946,0,·ñ,·ñ,,,NA,,NA
1041,11607.16195,115.79,04N2K1,2016/1/26 4:38,,0,0,,,,,NA,,NA
1042,20586.65137,186.039,04N2K1,2016/1/28 3:18,QPSK,268.799,384000,·ñ,·ñ,,TPCÂë,NA,"12,9,3,2,0",NA
1043,12170.63721,95.832,04N2K1,2016/1/26 11:59,QPSK,85.332,128000,·ñ,·ñ,,TPCÂë,NA,"12,9,3,2,0",NA
1044,19463.6582,63.746,04N2K1,2016/1/7 11:01,QPSK,64.547,0,·ñ,·ñ,,,NA,,NA
1045,11539.992,65.488,04N2K1,2016/1/26 12:06,8PSK,27.119,0,·ñ,·ñ,,,NA,,NA
1046,12096.38807,387.231,04N2K1,2016/1/27 13:42,,NA,NA,,,,,NA,,NA
1047,12172.04578,170.529,04N2K1,2016/1/27 15:12,,NA,NA,,,,,NA,,NA
1048,11539.99316,37.457,04N2K1,2016/2/2 12:32,8PSK,27.119,0,·ñ,·ñ,,,NA,,NA
1049,12170.74121,84.303,04N2K1,2016/1/27 3:13,,NA,NA,,,,,NA,,NA
1050,12171.896,103.763,04N2K1,2016/1/27 9:13,,0,0,,,,,NA,,NA
1051,11854.7522,465.702,04N2K1,2016/1/27 12:03,QPSK,523.375,768000,·ñ,·ñ,,TPCÂë,NA,"12,9,3,2,0",NA
1052,12171.88672,86.101,04N2K1,2016/1/27 15:11,,0,0,,,,,NA,,NA
1053,11886.55884,212.004,04N2K1,2016/1/29 19:56,8PSK,230.397,0,·ñ,·ñ,,,NA,,NA
1054,11925.59155,372.031,04N2K1,2016/1/28 9:10,QPSK,455.113,640000,·ñ,·ñ,,TPCÂë,NA,IBS,NA
1055,12170.7793,154.697,04N2K1,2016/1/31 13:13,QPSK,170.665,256000,·ñ,·ñ,,TPCÂë,NA,"12,9,3,2,0",NA
1056,11735.72925,86.371,04N2K1,2016/1/28 15:21,8PSK,140.536,0,·ñ,·ñ,,,NA,,NA
1057,12170.72754,83.944,04N2K1,2016/1/29 15:28,QPSK,170.665,256000,·ñ,·ñ,,TPCÂë,NA,"12,9,3,2,0",NA
1058,12096.37988,359.802,04N2K1,2016/2/1 7:35,,0,0,,,,,NA,,NA
1059,11735.50415,620.065,04N2K1,2016/1/29 20:05,,NA,NA,,,,,NA,,NA
1060,20586.65527,155.57,04N2K1,2016/1/31 10:17,QPSK,268.799,384000,·ñ,·ñ,,TPCÂë,NA,"12,9,3,2,0",NA
1061,11735.7273,71.812,04N2K1,2016/1/30 14:17,,NA,NA,,,,,NA,,NA
1062,11751.9624,656.029,04N2K1,2016/1/31 5:37,16QAM,767.987,0,·ñ,·ñ,,,NA,,NA
1063,11735.67041,334.272,04N2K1,2016/1/31 7:19,,NA,NA,,,,,NA,,NA
1064,20586.6709,24.201,04N2K1,2016/2/5 12:04,QPSK,268.799,384000,·ñ,·ñ,,TPCÂë,NA,"12,9,3,2,0",NA
1065,20740.00586,330.503,04N2K1,2016/2/1 13:31,QPSK,1215.989,1216000,ÊÇ,·ñ,,·ÇÏµÍ³¾í»ýÂë,NA,V35,NA
1066,11553.84473,19.558,04N2K1,2016/2/2 9:11,BPSK,32.246,0,·ñ,·ñ,,,NA,,NA
1067,11875.07593,660.07,04N2K1,2016/2/2 12:15,QPSK,785.062,1152000,·ñ,·ñ,,TPCÂë,NA,"12,9,3,2,0",NA
1068,20740.00488,272.728,04N2K1,2016/2/2 16:54,QPSK,1215.989,1216000,ÊÇ,·ñ,,·ÇÏµÍ³¾í»ýÂë,NA,V35,NA
1069,12171.03467,158.939,04N2K1,2016/2/2 12:32,,73.142,0,·ñ,·ñ,,,NA,,NA
1070,11983.82959,569.173,04N2K1,2016/2/2 12:32,,0,0,,,,,NA,,NA
1071,11778.87354,204.787,04N2K1,2016/2/2 12:13,QPSK,217.083,320000,·ñ,·ñ,,TPCÂë,NA,"12,9,3,2,0",NA
1072,11934.28125,137.464,04N2K1,2016/2/2 12:32,QPSK,136.529,192000,·ñ,·ñ,,TPCÂë,NA,IBS,NA
1073,12163.0918,1165.885,04N2K1,2016/2/2 12:32,QPSK,1433.591,2048000,·ñ,·ñ,,TPCÂë,NA,"12,9,3,2,0",NA
1074,12171.354,101.213,04N2K1,2016/2/2 12:32,QPSK,96.625,0,·ñ,·ñ,,,NA,,NA
1075,20466.20117,10938.305,04N2K1,2016/2/2 15:17,8PSK,22516.778,0,·ñ,·ñ,,,NA,,NA
1076,12185.30078,276.192,04N2K1,2016/2/2 4:44,QPSK,292.568,512000,·ñ,·ñ,,TPCÂë,NA,IBS,NA
1077,12171.82568,137.94,04N2K1,2016/1/19 19:52,QPSK,142.96,0,·ñ,·ñ,,,NA,,NA
1078,11929.59766,134.108,04N2K1,2016/2/2 12:32,QPSK,106.5,0,·ñ,·ñ,,,NA,,NA
1079,11939.88184,137.262,04N2K1,2016/2/2 4:51,8PSK,145.754,0,·ñ,·ñ,,,NA,,NA
1080,11858.40015,439.058,04N2K1,2016/1/19 7:52,8PSK,523.377,0,·ñ,·ñ,,,NA,,NA
1081,20632.12109,529.643,04N2K1,2016/1/7 11:01,QPSK,172.765,0,·ñ,·ñ,,,NA,,NA
1082,20618.00586,15.216,04N2K1,2016/1/19 22:44,8PSK,12.666,0,·ñ,·ñ,,,NA,,NA
1083,20575.40137,255.539,04N2K1,2016/1/19 15:23,8PSK,120.933,0,·ñ,·ñ,,,NA,,NA
1084,20554.65421,264.798,04N2K1,2016/1/19 13:55,QPSK,240.268,0,·ñ,·ñ,,,NA,,NA
1085,12171.64941,134.335,04N2K1,2016/1/19 8:00,8PSK,139.948,0,·ñ,·ñ,,,NA,,NA
1086,19577.98242,7404.052,04N2K1,2016/1/7 11:01,BPSK,8963.162,4481000,·ñ,·ñ,,·ÇÏµÍ³¾í»ýÂë,NA,V35,NA
1087,19463.6582,63.746,04N2K1,2016/1/7 11:01,BPSK,64.548,0,·ñ,·ñ,,,NA,,NA
1088,11543.99705,122.433,04N2K1,2016/1/20 12:58,8PSK,170.698,0,·ñ,·ñ,,,NA,,NA
1089,11540.09277,28.279,04N2K1,2016/1/19 18:24,,NA,NA,,,,,NA,,NA
1090,19615.82227,62.264,04N2K1,2016/1/7 11:01,QPSK,30.329,0,·ñ,·ñ,,,NA,,NA
1091,19535.00098,34.194,04N2K1,2016/1/7 11:01,8PSK,27.378,0,·ñ,·ñ,,,NA,,NA
1092,19605.15911,137.619,04N2K1,2016/1/7 11:01,8PSK,145.742,0,·ñ,·ñ,,,NA,,NA
1093,12171.82568,137.94,04N2K1,2016/1/20 10:46,8PSK,202.743,0,·ñ,·ñ,,,NA,,NA
1094,20691.69043,480.717,04N2K1,2016/1/7 11:01,QPSK,261.874,0,·ñ,·ñ,,,NA,,NA
1095,20566.99707,273.796,04N2K1,2016/1/21 22:31,QPSK,208.183,0,·ñ,·ñ,,,NA,,NA
1096,20554.65421,264.798,04N2K1,2016/1/21 15:06,QPSK,342.164,0,·ñ,·ñ,,,NA,,NA
1097,11944.271,174.689,04N2K1,2016/2/2 12:32,BPSK,178.653,0,·ñ,·ñ,,,NA,,NA
1098,11933.33398,164.294,04N2K1,2016/1/20 7:40,BPSK,151.704,0,·ñ,·ñ,,,NA,,NA
1099,11864.38965,187.201,04N2K1,2016/2/1 5:55,8PSK,203.536,0,·ñ,·ñ,,,NA,,NA
1100,11678.07324,251.224,04N2K1,2016/2/2 7:42,QPSK,268.191,268000,·ñ,·ñ,,TPCÂë,NA,V35,NA
1101,12171.50879,144.193,04N2K1,2016/1/20 12:14,,0,0,,,,,NA,,NA
1102,12171.83203,152.984,04N2K1,2016/1/21 7:41,8PSK,202.743,0,·ñ,·ñ,,,NA,,NA
1103,11543.99705,122.433,04N2K1,2016/1/21 1:45,QPSK,121.566,0,·ñ,·ñ,,,NA,,NA
1104,12184.80225,133.039,04N2K1,2016/1/25 13:33,QPSK,169.742,0,·ñ,·ñ,,,NA,,NA
1105,12040.21826,938.532,04N2K1,2016/1/21 3:15,,1396.072,0,,,,,NA,,NA
1106,12178.49703,67.386,04N2K1,2016/1/21 3:15,,NA,NA,,,,,NA,,NA
1107,20569.80371,216.849,04N2K1,2016/1/7 11:01,QPSK,89.13,0,·ñ,·ñ,,,NA,,NA
1108,20575.40137,255.539,04N2K1,2016/1/21 6:10,QPSK,324.989,0,·ñ,·ñ,,,NA,,NA
1109,20554.65421,264.798,04N2K1,2016/1/25 15:03,8PSK,227.578,0,·ñ,·ñ,,,NA,,NA
1110,19463.6582,63.746,04N2K1,2016/1/7 11:01,QPSK,39.579,0,·ñ,·ñ,,,NA,,NA
1111,19548.40039,30.04,04N2K1,2016/1/7 11:01,8PSK,13.744,0,·ñ,·ñ,,,NA,,NA
